1.000000000000000000e+00,1.319641397729980625e-01,1.100115285788112740e-01,1.245245231765187421e-01,1.218785259598886284e-01,1.567679872940863084e-01,1.821334208611172789e-01,1.511125093003992392e-01,1.311201310686718191e-01,1.286062207199509255e-01
1.000000000000000000e+00,1.109937875328323165e-01,1.478957296222978834e-01,1.490101554266880235e-01,1.448566249550500840e-01,1.507546256456065159e-01,1.721124615651400402e-01,1.173094006768860553e-01,1.653165745490494665e-01,1.917324647822513939e-01
1.000000000000000000e+00,1.407694701822135019e-01,1.609935815071419918e-01,1.153630539561995572e-01,1.047433679376201382e-01,1.172608199974665422e-01,1.520034969944133729e-01,1.471602196541508256e-01,1.737056202265536975e-01,1.499446246529104743e-01
1.000000000000000000e+00,1.253165144416677479e-01,1.100810379432898278e-01,1.235761857428791938e-01,1.197588307876084751e-01,1.301323097504472059e-01,1.326341778890329226e-01,9.812160984662661456e-02,1.276162805994714711e-01,1.109130058251949213e-01
1.000000000000000000e+00,1.511274601699620079e-01,9.942744845035521306e-02,1.015693368615164793e-01,1.417200626268885211e-01,1.328011137368920458e-01,9.676898024925156827e-02,1.094451244375088672e-01,1.199809056200080992e-01,9.389160128644591374e-02
1.000000000000000000e+00,1.190782229924000624e-01,1.095729799592467385e-01,1.388503290426220949e-01,1.696375708907471302e-01,1.549921779024687751e-01,1.261149235665240675e-01,9.874463361471130796e-02,1.519096361830369057e-01,1.292273080317793699e-01
1.000000000000000000e+00,1.438666361102592384e-01,1.400060877150124672e-01,1.258955759343375058e-01,1.264012779663049590e-01,1.293504682561693875e-01,1.431313147075228831e-01,1.491027156490987160e-01,1.559647944676458564e-01,1.262194581319372177e-01
1.000000000000000000e+00,7.852257674249631114e-02,7.992898368395111308e-02,7.832027051100692860e-02,9.344319906580648982e-02,8.210653608514785484e-02,8.198633634667826242e-02,1.235994737613178990e-01,1.182953771174903024e-01,1.203750457818553027e-01
1.000000000000000000e+00,1.681859607336861073e-01,1.342847472181792901e-01,1.639234489970173014e-01,1.714837318083480833e-01,1.786310641198096405e-01,1.888246496327218305e-01,1.378188573313031962e-01,1.533228934239179719e-01,1.667634443036067615e-01
1.000000000000000000e+00,1.088985420174762853e-01,1.093198209722464204e-01,8.786811519026421768e-02,1.186425711375574815e-01,1.422853001659361294e-01,1.764486505828163909e-01,1.506869947031736490e-01,1.820547856662578512e-01,1.869349500296902944e-01
1.000000000000000000e+00,1.358589513772320290e-01,1.295957075141321302e-01,1.460639414506992861e-01,1.274484111520561569e-01,1.217946413709409259e-01,1.791848661433634859e-01,1.199797451501954382e-01,1.442263484621201797e-01,1.463706120940151123e-01
1.000000000000000000e+00,1.686990467285853501e-01,1.174085569156410325e-01,1.216245803852677998e-01,1.362171889597974805e-01,1.211856992976051706e-01,8.798125221331470902e-02,1.062690381158023639e-01,1.261795231106316306e-01,1.080673711468992659e-01
1.000000000000000000e+00,1.649191039098114320e-01,1.266460220513963286e-01,1.408761742682650697e-01,1.316985977204517821e-01,1.966073216064266604e-01,1.735404217691917106e-01,1.134524089266323726e-01,1.609606153419250452e-01,1.512886702445615794e-01
1.000000000000000000e+00,1.564593328298340968e-01,1.358036624172589413e-01,1.252502345987507315e-01,1.475804703001182550e-01,1.791068926032870767e-01,1.275126441661251220e-01,1.464449091341799292e-01,1.477761910945111501e-01,1.413795064101153742e-01
1.000000000000000000e+00,1.275172772328933835e-01,1.278080750630039841e-01,1.124914949175893908e-01,1.323622156399942296e-01,1.334892865645418980e-01,1.582218828653406684e-01,1.593901847514421211e-01,1.650304274978580676e-01,1.617517809284632901e-01
1.000000000000000000e+00,1.106572298471182880e-01,1.194349105472000266e-01,1.346377162672080519e-01,1.341580342816766080e-01,1.234036601455447829e-01,1.493566628418111220e-01,1.616464626683311034e-01,1.389633846684270313e-01,1.482715043526549592e-01
1.000000000000000000e+00,1.860311257134519558e-01,1.403774835530790799e-01,1.515405861974450374e-01,1.523711421747948047e-01,1.620718769523800673e-01,1.744097587603015420e-01,1.477576200205421852e-01,1.612464264433896843e-01,1.808839529984830607e-01
1.000000000000000000e+00,1.643319790140896353e-01,9.078690163915228983e-02,1.093875533192328470e-01,1.317261873207933864e-01,1.591433314733122217e-01,1.281784294698254112e-01,1.513530466805322328e-01,1.478137918496010283e-01,1.538162239415471200e-01
1.000000000000000000e+00,1.872195888089818183e-01,1.412685599883177490e-01,1.430138882023990754e-01,1.961588906491283368e-01,1.274353613225466253e-01,1.518543886289378531e-01,1.634638253675536612e-01,1.164022636313052916e-01,1.748913518175184423e-01
1.000000000000000000e+00,1.744742793333715902e-01,1.560185582892029688e-01,1.954316693259109672e-01,1.554186994422445123e-01,1.810792440628276323e-01,1.609253599290387804e-01,1.303330407510280842e-01,1.855311691616693681e-01,1.364437300881739257e-01
1.000000000000000000e+00,1.320201326279367426e-01,1.150928336934103347e-01,7.243150216038217459e-02,1.368593695126147369e-01,9.471477196011102162e-02,1.417199399097774093e-01,9.741480170211769263e-02,1.039313981490939814e-01,1.065411438025743035e-01
1.000000000000000000e+00,7.232423573835010389e-02,8.420966521625283807e-02,7.336624413508678610e-02,8.896512671264410199e-02,8.275945013002351802e-02,9.104140427152271342e-02,1.079515624075377406e-01,9.656770785998508577e-02,1.079704693302053209e-01
1.000000000000000000e+00,7.599374698272041984e-02,7.427158884322951349e-02,9.025424036315995990e-02,9.520720597045860545e-02,1.005867901029392913e-01,1.054975058084585970e-01,9.754979873619874786e-02,1.223538890451043165e-01,1.015070559602916089e-01
1.000000000000000000e+00,1.970755161334003802e-01,1.657545627044144376e-01,1.923866867538878422e-01,1.903636883033130167e-01,1.950109463958271672e-01,1.547884957062379552e-01,1.403096897438993462e-01,1.391275043079752416e-01,1.664247403838282624e-01
1.000000000000000000e+00,9.403330921072311499e-02,1.007541356128762861e-01,1.341837177299103900e-01,1.324146084907307230e-01,1.331030454206711400e-01,1.524250239659501738e-01,1.586151103118954853e-01,1.754098749660906176e-01,1.397296983563427464e-01
1.000000000000000000e+00,1.542692745289155343e-01,1.335175589737458701e-01,1.286181045947821233e-01,1.726361533630446921e-01,1.584161041112957247e-01,1.785528233276407195e-01,1.703220396265385517e-01,2.202766680842158098e-01,1.754898850341545247e-01
1.000000000000000000e+00,1.316750666605040199e-01,8.982252146345064137e-02,1.138654556529759276e-01,1.070052264771073486e-01,1.254887732582616044e-01,1.209839165904170871e-01,1.329090515770710579e-01,1.588612781764565940e-01,1.613983789862327711e-01
1.000000000000000000e+00,1.362408542004230894e-01,1.340789210137002252e-01,1.616060448426288598e-01,1.558632144222501792e-01,1.372725955741791182e-01,1.554892644242530653e-01,1.870821329250641485e-01,1.568695130693997797e-01,1.416944763024855225e-01
1.000000000000000000e+00,1.519013388473521298e-01,9.804990985641576229e-02,1.328706354842495718e-01,1.364975065308876301e-01,1.237487870740681950e-01,1.319718839892629336e-01,1.377490373822965464e-01,1.688633168634228188e-01,1.719038435093483419e-01
1.000000000000000000e+00,1.620202946666586263e-01,1.455947638122029597e-01,1.374344306973337704e-01,1.364865895460128931e-01,1.563502628987402943e-01,1.091524030288854308e-01,1.624453055590319162e-01,9.586718185089820876e-02,1.517932072355481776e-01
1.000000000000000000e+00,1.795632075222205470e-01,1.055879804026788604e-01,1.647094441865556980e-01,1.566730845182852938e-01,1.118817279736261938e-01,1.162925193657695644e-01,1.203693252419551774e-01,1.221601839621135749e-01,1.236643937376297187e-01
1.000000000000000000e+00,1.467928220779818327e-01,1.262494309756704014e-01,1.373888375829975250e-01,1.554334292658743344e-01,1.708259415992378627e-01,1.939526702394169244e-01,1.313111782058526689e-01,1.573173046683571108e-01,1.257620283811990425e-01
1.000000000000000000e+00,1.067924252521049028e-01,1.252916023458029160e-01,1.245617215786351817e-01,1.472583954897095648e-01,1.581906720233441088e-01,1.095619014627858129e-01,1.081933134669909174e-01,1.098305331331510953e-01,1.369879851487720568e-01
1.000000000000000000e+00,1.209633149233564076e-01,1.699219501401375565e-01,1.044060503320519973e-01,1.510240040658535343e-01,1.594887028108507021e-01,1.114404191353449147e-01,1.270602766919726734e-01,1.335300062991199022e-01,1.237252065298005410e-01
1.000000000000000000e+00,1.623255178071837390e-01,1.508282008179269440e-01,1.537628796620392757e-01,1.172461587682409601e-01,1.489202568048757780e-01,1.311961197056272788e-01,1.764483414244237269e-01,1.785028911846540944e-01,1.590758011714084874e-01
1.000000000000000000e+00,1.508959895434953680e-01,1.562406559963996078e-01,1.374248151315425326e-01,1.325045247462294795e-01,1.415952215194395125e-01,1.606294089996710417e-01,1.653500436498939463e-01,1.449253415602249351e-01,1.348989917887553902e-01
1.000000000000000000e+00,1.316541962496410867e-01,9.970216079217768257e-02,1.150647550853736989e-01,1.302397109768571593e-01,1.565719270565987808e-01,1.319088367104039872e-01,1.759002161507818018e-01,1.560839732484354814e-01,1.654018507505504443e-01
1.000000000000000000e+00,1.388859944902628707e-01,1.434115787394097952e-01,1.572864290254673558e-01,1.583604587866754843e-01,1.486708987964190654e-01,1.593049209841016778e-01,1.518713478856091037e-01,1.620901521609270923e-01,1.554489002464730096e-01
1.000000000000000000e+00,1.774362257130708831e-01,1.302638972905806880e-01,1.007462734032072704e-01,1.157449298052018599e-01,1.424105787879994811e-01,1.376561368645516092e-01,9.665827488909431442e-02,1.209504689782366360e-01,1.151692812041305303e-01
1.000000000000000000e+00,1.415898464887878905e-01,1.083831538817953688e-01,1.542310794144438058e-01,1.378791215159096417e-01,1.298768774724428088e-01,1.402012097378339817e-01,1.412115400718759184e-01,1.248693434899114385e-01,1.398320158919582334e-01
1.000000000000000000e+00,1.364116056467082894e-01,9.465692374604341153e-02,1.015830414831173506e-01,1.052286886596454779e-01,1.385968341817495619e-01,1.487623469670861787e-01,9.521756704975743724e-02,1.503719286984593617e-01,1.236578714893577929e-01
1.000000000000000000e+00,1.898478369610649974e-01,1.660329594013488230e-01,1.131926478065712061e-01,1.480592497395450957e-01,1.282650954414545630e-01,1.215654135903244670e-01,1.558691522719058975e-01,1.375639674443523697e-01,1.424761241587207683e-01
1.000000000000000000e+00,2.305022827061370960e-01,1.506977150042755897e-01,1.297872397663167865e-01,1.276475580064558579e-01,1.364293444047578741e-01,1.863110849325470553e-01,1.958740974669084256e-01,1.396003486091274004e-01,1.450091257863523608e-01
1.000000000000000000e+00,1.592764368840061118e-01,1.546085347422172240e-01,1.469035080267916960e-01,1.800198599086351714e-01,1.609837839757317646e-01,1.299591048389065473e-01,1.479185980262573974e-01,1.574653635074136637e-01,1.164709624743475447e-01
1.000000000000000000e+00,1.201859538137399069e-01,1.447428190356875310e-01,1.241244308505957405e-01,1.910415285106193406e-01,1.133559933904032396e-01,1.627825888795219611e-01,1.520702460583282234e-01,1.375278551134349048e-01,1.305784808275743947e-01
1.000000000000000000e+00,1.466942346741872683e-01,1.207231810181741832e-01,1.796618354411762819e-01,1.501334819983766167e-01,1.496264214355328415e-01,1.376195513984118102e-01,1.538771418844964989e-01,1.521133274429086468e-01,1.645588063765036635e-01
1.000000000000000000e+00,1.448197502871827469e-01,1.477304093054073175e-01,1.585188085097432587e-01,1.464199416304450552e-01,1.537601554310800145e-01,1.491049508902530796e-01,1.465674396365595489e-01,1.587149400640718855e-01,1.396087595103480128e-01
1.000000000000000000e+00,1.650234726658513229e-01,1.120771971398298317e-01,1.518991543412170631e-01,1.563559013270063858e-01,1.780355186699230097e-01,2.141558262731870221e-01,1.396883421738832620e-01,1.350558569947641341e-01,1.906679919597334683e-01
1.000000000000000000e+00,1.583876827831284528e-01,1.208181474282714468e-01,1.497094665801311231e-01,1.614708062600446192e-01,1.693187017347200785e-01,1.605455700331329671e-01,1.496172580399524055e-01,1.683043055909642371e-01,1.683441598436943853e-01
1.000000000000000000e+00,1.971735919227425027e-01,1.263962172257978855e-01,1.593240873448787676e-01,1.288583830749815695e-01,1.385875101543362908e-01,1.629414646701667080e-01,1.373938155710932585e-01,1.110151724987741839e-01,1.477998404132057353e-01
1.000000000000000000e+00,2.196934317168845741e-01,1.896513309239707401e-01,1.335366515240287433e-01,1.778259132396570463e-01,1.553905953517062122e-01,1.488440395384712511e-01,1.817505645197868280e-01,1.752591313289994512e-01,2.059276825673465039e-01
1.000000000000000000e+00,9.724537572755939663e-02,9.950277512239581734e-02,1.006989780762915232e-01,9.883640732331103185e-02,9.076076830708694476e-02,1.133923888551240794e-01,1.133845665607721431e-01,1.396529379310583463e-01,1.391807924374866001e-01
1.000000000000000000e+00,1.510239467004474700e-01,1.362606129189993520e-01,1.492721002529472929e-01,1.193103397590856846e-01,1.492577078001202651e-01,1.283465386536380148e-01,1.418019463818239456e-01,1.336095036512179035e-01,1.494668454322920503e-01
1.000000000000000000e+00,1.181690730202510503e-01,9.783923971713244516e-02,1.109238325675433318e-01,7.488962419575009855e-02,1.005846719903611269e-01,1.352211393423546903e-01,1.701538889917155462e-01,1.748046997034751748e-01,1.905208131281155570e-01
1.000000000000000000e+00,1.500725220537554860e-01,1.014786410269357536e-01,9.414960017689723293e-02,1.240326195626631212e-01,1.506583285805284667e-01,1.409916024228317633e-01,1.092791311869017318e-01,1.239132403540895017e-01,9.193305619400167494e-02
1.000000000000000000e+00,1.233748132835471301e-01,1.087289781271503913e-01,1.380146094652536792e-01,1.130704229817820344e-01,1.494204017474836665e-01,1.157499499754109512e-01,1.391828052708279639e-01,1.288349848818562959e-01,1.250711244547599021e-01
1.000000000000000000e+00,1.596683077557591313e-01,1.000463828621935974e-01,1.109193474494329923e-01,1.494264168363735046e-01,1.064480737567673196e-01,1.362366187864099132e-01,1.264267928144010567e-01,1.581781897209032228e-01,1.088256772823799345e-01
1.000000000000000000e+00,1.382357492830927626e-01,8.078864413306043046e-02,8.866412896676738320e-02,1.148281914207197191e-01,1.196194793663374473e-01,1.460793390816726434e-01,1.357558726898055457e-01,1.249814423574577421e-01,1.143770859083682451e-01
1.000000000000000000e+00,1.076108391327066371e-01,9.199224270662099967e-02,9.073100194738237256e-02,1.205942117172017075e-01,1.227366164731947262e-01,1.366811845255563596e-01,1.298580893845350526e-01,1.095144166226413862e-01,1.105954044154443400e-01
1.000000000000000000e+00,1.369961314427327048e-01,1.672711633219472471e-01,1.834857993401504406e-01,1.740573962910444972e-01,2.021966503435037865e-01,2.001467252276972475e-01,1.664063173800832685e-01,1.444502486318456069e-01,9.587180499061212502e-02
1.000000000000000000e+00,1.970318962714434907e-01,1.744844261622216230e-01,1.316681916365119998e-01,1.698001182034951928e-01,2.192712610269153262e-01,1.901890002558291048e-01,2.220333980709599531e-01,1.588946480093931524e-01,1.521284360149550707e-01
1.000000000000000000e+00,1.244846002875809043e-01,1.091128142782061550e-01,1.112797351092076753e-01,9.668046706906320564e-02,1.562752049883206207e-01,1.673116184005083162e-01,1.399004465722735457e-01,1.113108975774083492e-01,1.219512929068054669e-01
1.000000000000000000e+00,1.221678897161622146e-01,1.471004641674065749e-01,9.019323847996692234e-02,1.044519160980640765e-01,1.498605937072315930e-01,1.763653947584878368e-01,1.615666020280343840e-01,1.591162774619625242e-01,1.220994151287673052e-01
1.000000000000000000e+00,1.162715701152355480e-01,9.054852665326741656e-02,1.007164444103557516e-01,1.221734671792877036e-01,1.090726816794090337e-01,1.210100347841108759e-01,1.475316896431763947e-01,1.336347433753213299e-01,1.157173618766879630e-01
1.000000000000000000e+00,1.694934120098003372e-01,1.456132834665590237e-01,1.316892336587600909e-01,1.259072665669207225e-01,1.418311837977382639e-01,1.412634790698029941e-01,1.294665047714212425e-01,1.873308602300005343e-01,1.685948494469368120e-01
1.000000000000000000e+00,1.225399815972837148e-01,1.263772155913781836e-01,1.117463506602230650e-01,1.364099710225544493e-01,1.461722834827981765e-01,1.616693245626688591e-01,1.532768730259383427e-01,1.508084045102827397e-01,1.778565119757311297e-01
1.000000000000000000e+00,1.148246178310160653e-01,1.259908997741550629e-01,1.322843659410304906e-01,1.213963411918013297e-01,1.056949379640404058e-01,1.509490077589595025e-01,1.789478550494168763e-01,2.146226859928831721e-01,1.780361021398634003e-01
1.000000000000000000e+00,1.155767074568603836e-01,1.346464132346162912e-01,1.270990276230572202e-01,1.874892165231791530e-01,1.617307906072286416e-01,1.693634292488333248e-01,1.717639564010563780e-01,1.716694750019970295e-01,1.122608607156064947e-01
1.000000000000000000e+00,1.125560480888579545e-01,7.793387239317782489e-02,1.072461320284981007e-01,1.214485585636801562e-01,1.487283132158407351e-01,1.341128063869809206e-01,1.309192665112962894e-01,9.161195237803301805e-02,1.428180429902972670e-01
1.000000000000000000e+00,1.442576626744968560e-01,1.309896074046741909e-01,9.057054778710699194e-02,1.430153384277457751e-01,1.452595098724959177e-01,1.337568738216124153e-01,1.351119376581721709e-01,1.066562251809324569e-01,1.440306436999443385e-01
1.000000000000000000e+00,1.019603038658197791e-01,1.086455024854011409e-01,1.444033823556080676e-01,1.482324689275064666e-01,1.398294526497796675e-01,1.181216269983716011e-01,1.294829603843913324e-01,1.477768586628397940e-01,1.423627025771546095e-01
1.000000000000000000e+00,1.302322704567384359e-01,1.061356919482571992e-01,1.209845228820658480e-01,1.336429120869555287e-01,9.518695514570406357e-02,1.139002348948432858e-01,1.221257267152505016e-01,1.203365166640659595e-01,1.791448403954138957e-01
1.000000000000000000e+00,1.318480151348276896e-01,1.399780251559019084e-01,1.512521430819145640e-01,1.460112828751846115e-01,1.317622791782653846e-01,1.598527541662988771e-01,1.453306951414342352e-01,1.523502780119773137e-01,1.741627094000324782e-01
1.000000000000000000e+00,1.981647072265996234e-01,1.504063571494103080e-01,1.352287273686935964e-01,1.488851320805284484e-01,1.644023378668829638e-01,1.925580024967250004e-01,1.902848273207698448e-01,1.831087609989000276e-01,1.301402875650403135e-01
1.000000000000000000e+00,1.248043047358444180e-01,8.671503397328107765e-02,1.220787480731593683e-01,1.126758900499154059e-01,1.569561202205480566e-01,1.427507306679783594e-01,1.468640477209564310e-01,1.336709015642879306e-01,1.525622902500969325e-01
1.000000000000000000e+00,1.417283690794088613e-01,8.662985237419482121e-02,1.237498247179065619e-01,1.345362595908169701e-01,1.056120831184979431e-01,9.172899681551996420e-02,1.026785296978814377e-01,1.325557728498317211e-01,1.267846924941936071e-01
1.000000000000000000e+00,1.258289712134315064e-01,1.308976580578751769e-01,7.895088859606751164e-02,9.623198152906925484e-02,8.791901862761820896e-02,1.115647170004928496e-01,1.395147046587411621e-01,7.985493746687118144e-02,1.252410553479167410e-01
1.000000000000000000e+00,2.017056307689491790e-01,1.302117718901967536e-01,1.215446842416743334e-01,1.624447976041214492e-01,1.414832549399778205e-01,1.310996642043892879e-01,1.605956392103042585e-01,1.527658100107560091e-01,1.722742779848605299e-01
1.000000000000000000e+00,1.662623827531515830e-01,1.268304494684070471e-01,1.149858294720282753e-01,1.431225568601512677e-01,1.359941160287735928e-01,1.243821861573920357e-01,1.552851128833802885e-01,1.877544292566994399e-01,1.323500082496379682e-01
1.000000000000000000e+00,1.700200680657003860e-01,9.697988147858833952e-02,1.158719948932293992e-01,9.954512410675452061e-02,1.256165218933743832e-01,1.203461067005427709e-01,8.917166521616710917e-02,1.656009328091528621e-01,1.204345316630698604e-01
1.000000000000000000e+00,1.228144810455567282e-01,9.921996779295318147e-02,1.077204454063132588e-01,1.105907291310426199e-01,1.277800935874452704e-01,1.452592095567553088e-01,1.300940028938660509e-01,1.399365993134641106e-01,1.410427872132493654e-01
1.000000000000000000e+00,1.158528355378998509e-01,1.594562271967161493e-01,1.366277339514359868e-01,1.371956701031725456e-01,1.574816034911803719e-01,1.283480455996879321e-01,1.434529080008232760e-01,1.449346012135628581e-01,1.247491577924538381e-01
1.000000000000000000e+00,1.579519200354136399e-01,1.593000687000544757e-01,1.762959552920768391e-01,1.594318264354875891e-01,1.963038918520186582e-01,1.202367325203835824e-01,1.447276419260103697e-01,1.724334939173884640e-01,1.594981028153885927e-01
1.000000000000000000e+00,1.352618679008905922e-01,1.351324615096133053e-01,1.253841967130352730e-01,1.769401879580823067e-01,1.484137276472756173e-01,1.812061279927110746e-01,1.713596810084048461e-01,1.661845655161045543e-01,1.624075001955956055e-01
1.000000000000000000e+00,1.498451370121426929e-01,1.561298290990922877e-01,1.895491650226427960e-01,1.241842654066424856e-01,1.608762880515279547e-01,1.633809410226522707e-01,1.438877989174720262e-01,2.081771054638536511e-01,1.743271134016119162e-01
1.000000000000000000e+00,1.250791176591181109e-01,1.473752581809458506e-01,1.566324514953752189e-01,1.297144572777025051e-01,1.284533586371100489e-01,1.363843864510629056e-01,1.120718121978338533e-01,1.438870151351278881e-01,1.308095234409293872e-01
1.000000000000000000e+00,1.192327922802080692e-01,1.551734578092502648e-01,1.111272469817301684e-01,1.125490545975372375e-01,1.237260200057594128e-01,1.349351105606278189e-01,1.273601671034914895e-01,1.682395313493688649e-01,1.701561055257249377e-01
1.000000000000000000e+00,1.138221645633731433e-01,1.482931682012905150e-01,1.811716327255343262e-01,1.582202562315612737e-01,1.655308472620170834e-01,1.967977975956169689e-01,1.629258294212048153e-01,1.630919410056947960e-01,1.828190188392506688e-01
1.000000000000000000e+00,1.331924199982533752e-01,1.168924941218098673e-01,1.154569611028763154e-01,1.247456920106397305e-01,1.527513244709592377e-01,1.405040299629897182e-01,1.687361828994008162e-01,1.307584067632598102e-01,1.443773415885983291e-01
1.000000000000000000e+00,1.637043301091781200e-01,1.578694814361782939e-01,1.202049637776120283e-01,1.393167770565838792e-01,1.511157608523478191e-01,1.971066634298174747e-01,1.494856861058524999e-01,1.580801455453606785e-01,2.027421648415052013e-01
1.000000000000000000e+00,1.352567806601220612e-01,1.003988835740307201e-01,1.103306742264731771e-01,1.310945636706694617e-01,1.356660070395232509e-01,1.319017232247264859e-01,1.438560876801290855e-01,1.612273593679788564e-01,1.547065862401480751e-01
1.000000000000000000e+00,9.075737864478293504e-02,1.015694114422457522e-01,1.167906768432309672e-01,9.081643784481507886e-02,1.061132292285636852e-01,1.118853413216948089e-01,1.145015575378410255e-01,1.042962399287215153e-01,1.017053788410066106e-01
1.000000000000000000e+00,1.299389450080766228e-01,1.411651773371884744e-01,1.404892623765079951e-01,1.197334533952982560e-01,1.596479977032967679e-01,1.705132140711863864e-01,1.369880746978101305e-01,1.413193582875709453e-01,1.474042812207480291e-01
1.000000000000000000e+00,1.017652048831144684e-01,9.136791583524719873e-02,1.424381491017375212e-01,1.082600195454132275e-01,1.390847232409530287e-01,1.505370562318611993e-01,1.386742842239343798e-01,1.736644612547369737e-01,1.116306313000673678e-01
1.000000000000000000e+00,9.018956777199697850e-02,1.482130924823816254e-01,1.523136420143820502e-01,1.442604047489464691e-01,1.525802733929521315e-01,1.550084208703240152e-01,1.568663943391342686e-01,1.764756483244977747e-01,1.282484945382710018e-01
1.000000000000000000e+00,1.041792365134971005e-01,1.320940850300421077e-01,1.090472397887371075e-01,1.140302785719468498e-01,8.317192892524909176e-02,1.021545667357557641e-01,1.019946477260010032e-01,1.426890893855619069e-01,9.821150002717687899e-02
1.000000000000000000e+00,1.259104390263848516e-01,1.324785603296699255e-01,1.351316562809895538e-01,1.307861556345704945e-01,1.054910502205705092e-01,1.027378416284249751e-01,1.548573050819652130e-01,1.986531677891465730e-01,2.149587893184722875e-01
1.000000000000000000e+00,1.606191044083159492e-01,1.367394852400187488e-01,1.494704868629439798e-01,1.223068738526500582e-01,1.398289446216887111e-01,1.484442911822276556e-01,1.486110720088009707e-01,1.418860940417104588e-01,1.676331544979796639e-01
1.000000000000000000e+00,1.403612356608838208e-01,1.398904254383744050e-01,1.153672385426572355e-01,1.195610724151827675e-01,1.548636607250385155e-01,1.465869076043321007e-01,1.404745799621588964e-01,1.942732780003492143e-01,1.477754263000891910e-01
1.000000000000000000e+00,1.440385999445211729e-01,1.217413175659685792e-01,1.468854705686885864e-01,1.251272473199833146e-01,1.591868776293961507e-01,1.327911417384890769e-01,9.739385792158795907e-02,1.318389431514814525e-01,1.383545181784968658e-01
1.000000000000000000e+00,1.043077792897280642e-01,1.023497459729583586e-01,9.713193843498632574e-02,1.181008917053778390e-01,7.363864025678668046e-02,1.108919142829338095e-01,8.680231592214103509e-02,1.192889371355275452e-01,8.998526074597441859e-02
1.000000000000000000e+00,1.390914090627770050e-01,7.231668721183506787e-02,1.209599144822190303e-01,1.042810109168349209e-01,1.252174039676870465e-01,1.442742712578270470e-01,1.430956818627530380e-01,1.422424990134602552e-01,2.194767172453024606e-01
1.000000000000000000e+00,1.507683369971329068e-01,1.484196558719226011e-01,1.594607100408682032e-01,1.272710583314780597e-01,1.068251531331473880e-01,1.380857360153815716e-01,1.513488978151870668e-01,1.292300548124795667e-01,1.378874946524369371e-01
1.000000000000000000e+00,1.187747905661884207e-01,1.347155256892363928e-01,1.205652443918951294e-01,7.236274179248959604e-02,1.169982786780174588e-01,1.389760811449108346e-01,1.396408305090155733e-01,1.297507667659106578e-01,1.419058707702577082e-01
